0.0000000000, 0.0000000000
0.0000000000, 0.0000000000
0.0000000573, 0.0000000497
0.0000000021, -0.0000001459
0.0000007102, 0.0000011100
-0.0000028585, -0.0000041797
-0.0000186847, -0.0000068273
-0.0001023400, -0.0000522625
-0.0002542887, -0.0002079055
-0.0005002757, -0.0002892475
-0.0009466593, -0.0006107707
-0.0015336665, -0.0009323490
-0.0022437864, -0.0008127642
-0.0023211723, -0.0017124419
-0.0035704526, -0.0025724651
-0.0034216360, -0.0017919207
-0.0031102908, -0.0015076810
-0.0037817797, -0.0027979295
-0.0041886783, -0.0021952692
-0.0031231582, -0.0024232335
-0.0046394692, -0.0036577802
-0.0034845346, 0.0001048142
-0.0033773649, -0.0076185868
-0.0049276602, -0.0011692801
-0.0039854421, -0.0043798022
-0.0042176253, 0.0071599893
-0.0039909945, 0.0608745316
-0.0048712455, 0.9370276779
-0.0042789261, 0.8160259985
-0.0046328375, 0.0960549537
-0.0045830333, 0.1086589812
-0.0045264828, -0.7660409228
-0.0045103323, -0.6222068686
-0.0040511980, -0.8239987193
-0.0044171199, -0.3799061375
-0.0039525867, 0.6314720216
-0.0046433359, 0.4360437058
-0.0040064553, 0.0917682358
-0.0046566750, -0.2371285156
-0.0035810595, -0.2480008977
-0.0044155833, -0.0841375645
-0.0038010625, -0.0397241537
-0.0046410295, -0.2223219872
-0.0032785055, -0.0655319601
-0.0039107193, 0.1268733788
0.0718912821, 0.0348679305
0.1644448803, 0.1541471776
0.0876401061, -0.0550042708
0.1149888423, -0.1107653253
0.0819284232, 0.0683214831
-0.0614245043, -0.1596884637
-0.0663624089, -0.2624325983
-0.1073043853, -0.0853811744
-0.1524258179, -0.0234620245
-0.1170036833, 0.0793587210
0.0164977320, -0.0341152138
0.0707871889, -0.0997588618
0.0128673825, 0.1101234831
0.0408820426, 0.0922365716
0.0527321545, -0.0275679066
-0.0300458126, -0.1127052121
-0.0428335772, -0.1047842972
-0.0267539999, 0.0568592136
-0.0354313100, 0.0767980312
-0.0475340386, -0.0462274893
-0.0396751884, 0.0211102743
-0.0100345052, 0.0535484941
-0.0192147446, 0.0291470235
-0.0583598889, -0.0431073357
-0.0502394750, -0.0933447567
-0.0303675393, -0.0021114766
-0.0496861633, 0.0921264119
-0.0487036274, 0.0393457546
-0.0223670496, -0.0108183441
-0.0196177654, -0.0106741741
-0.0259467224, 0.0203212935
-0.0136147813, 0.0464980425
-0.0063579360, -0.0199951943
-0.0107432272, -0.0181534531
-0.0193259238, 0.0206461821
-0.0197783126, 0.0163825445
-0.0205886710, 0.0026011229
-0.0285699409, -0.0108719798
-0.0273799344, -0.0031174511
-0.0144338004, 0.0365305625
-0.0138012094, 0.0264202410
-0.0138568569, -0.0211515718
-0.0000099466, -0.0228921439
0.0045820702, -0.0056801762
-0.0031193155, 0.0240814622
-0.0002629328, 0.0119122187
0.0026512186, -0.0109148703
-0.0009864940, 0.0025295276
-0.0033043539, 0.0229200339
-0.0043179497, 0.0038257808
