0.0000000000, 0.0000000000
0.0000000000, 0.0000000000
0.0000000000, 0.0000000000
0.0000000021, 0.0000000035
0.0000000437, 0.0000000674
0.0000001743, -0.0000002293
-0.0000001399, 0.0000016107
0.0000012491, -0.0000107371
-0.0000426616, -0.0000008453
-0.0000653369, -0.0000888952
-0.0004322358, -0.0002318951
-0.0007336263, -0.0001633521
-0.0009725017, -0.0006585779
-0.0020760121, -0.0008121537
-0.0021891112, -0.0011025312
-0.0026249878, -0.0017989373
-0.0033118602, -0.0015777099
-0.0028816885, -0.0027054913
-0.0039076048, -0.0005083686
-0.0037026647, -0.0025484389
-0.0034797571, -0.0013241731
-0.0042420051, -0.0051196597
-0.0042839812, 0.0001989860
-0.0041000302, -0.0048633738
-0.0043692782, -0.0003595813
-0.0040267075, -0.0091827227
-0.0037347662, 0.0085177255
-0.0047435777, -0.0081429667
-0.0035851937, 0.1242222361
-0.0043134909, 0.9553405699
-0.0047557320, 0.6454440353
-0.0036176517, 0.0895681409
-0.0040271827, 0.1174240119
-0.0040213106, -0.6920077222
-0.0041194099, -0.6740622256
-0.0038362805, -0.7079715856
-0.0038446586, -0.4861971973
-0.0038192185, 0.4393922278
-0.0046500008, 0.6587441828
-0.0037227069, 0.1180420737
-0.0052705907, -0.2543451627
-0.0026784321, -0.1415201876
-0.0050835139, -0.0558660965
0.0256787757, -0.0622457008
0.1838471396, -0.2606462750
0.1491750572, -0.1767668535
0.0606201526, 0.1151246970
0.1370525947, -0.0048083933
-0.0243904805, 0.1343999374
-0.1016970267, 0.1298599850
-0.0721095815, -0.1014102141
-0.1541378100, 0.1003260697
-0.1637756613, -0.0263706859
-0.0499062896, -0.3511608847
0.0777973743, -0.1654855477
0.0099341667, -0.0197249565
-0.0325257893, -0.0514750369
0.0516975617, 0.0893187116
0.0127457122, -0.1633478135
-0.0543236357, 0.0277086180
-0.0108672750, 0.2916862223
0.0106886459, -0.0505804002
-0.0184718703, -0.1287188310
-0.0479155473, -0.0860054119
-0.0302433572, -0.0100079537
-0.0023901656, 0.0911123100
-0.0367188261, -0.0172620923
-0.0463235937, -0.0676357655
-0.0034996937, 0.0739833252
-0.0155579516, 0.0373930296
-0.0574661095, -0.0125495557
-0.0384794377, -0.0600392138
-0.0329391469, -0.0417243707
-0.0472691721, 0.1281649870
-0.0304635699, 0.0901925391
-0.0095956558, -0.0674590612
-0.0027663042, -0.0204460675
-0.0128485566, 0.0213460168
-0.0168409823, 0.0347359355
-0.0103949979, 0.0125981956
-0.0228641865, -0.0496777722
-0.0357901463, 0.0070107540
-0.0247292329, 0.0449118709
-0.0225600408, 0.0099997529
-0.0294319341, -0.0145252152
-0.0139877216, -0.0208074102
0.0052166451, 0.0254933629
0.0038004601, 0.0478813276
0.0020130337, -0.0239139040
0.0045100586, -0.0508252531
0.0055628645, -0.0120068322
0.0025308255, 0.0082170932
-0.0002065015, 0.0085737089
0.0019203840, -0.0138755871
-0.0032485386, -0.0105879138
