-0.0055683582, 0.0003435520
-0.0042514258, -0.0003615606
0.0000068866, -0.0000882258
0.0008770671, 0.0001780567
0.0002491870, 0.0002199828
0.0006221084, 0.0002693896
-0.0005138605, 0.0001070678
-0.0012188320, -0.0000314957
-0.0003026172, -0.0000068094
0.0002642151, 0.0000671504
-0.0002118027, -0.0000157939
-0.0003287352, -0.0000678410
-0.0003057456, 0.0001034770
-0.0006050985, 0.0002366280
-0.0003503004, 0.0002267913
-0.0000289297, 0.0001876329
-0.0000972871, 0.0001637727
-0.0001755804, 0.0001103455
-0.0001188462, 0.0000582774
-0.0000441832, 0.0000273316
-0.0000101150, -0.0000015996
-0.0000030796, -0.0000042334
